"dt_venda";"nm_localidade_estado";"tp_produtor_canal_aquisicao";"tp_tamanho_produtor";"nm_evento_classificacao_negocio";"vr_venda";"qt_ingresso";"qt_evento";"qt_produtor";"qt_ingresso_por_evento";"qt_evento_por_produtor";"vr_medio_ingresso"
2034-01-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;CASAS-FIXAS;13.561,48;178;1;1;178;1;82,79
2034-01-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;CORPORATIVO;18.117,43;168;32;31;5,25;1,03;98,72
2034-01-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;ENTRETENIMENTO;47.353,59;1.480;156;78;9,49;2;32,94
2034-01-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;ESPORTIVO;620,55;12;2;2;6;1;23,62
2034-01-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;NÃO CLASSIFICADO;463,01;28;11;2;2,55;5,5;15,88
2034-01-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;OUTROS;2.838,47;50;13;13;3,85;1;27,71
2034-01-01 00:00:00.000;GOIÁS;MIDIA PAGA;GRANDE;CASAS-FIXAS;13.930,68;303;4;2;75,75;2;48,92
2034-01-01 00:00:00.000;GOIÁS;MIDIA PAGA;GRANDE;ENTRETENIMENTO;13.862,6;992;7;4;141,71;1,75;15,6
2034-01-01 00:00:00.000;GOIÁS;MIDIA PAGA;GRANDE;OUTROS;1.182,68;50;2;1;25;2;27,23
2034-01-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;CASAS-FIXAS;33.774,58;479;1;1;479;1;77,68
2034-01-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;CORPORATIVO;34.272,36;379;38;35;9,97;1,09;89,34
2034-01-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;101.940,99;3.353;178;81;18,84;2,2;31,1
2034-01-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;ESPORTIVO;5.672,03;35;5;4;7;1,25;92
2034-01-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;1.147,34;70;20;2;3,5;10;12,51
2034-01-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;OUTROS;9.954,77;126;14;14;9;1;36,27
2034-01-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;6.466,42;136;4;2;34;2;46,98
2034-01-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;5.594,57;413;7;4;59;1,75;14,53
2034-01-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;GRANDE;OUTROS;677,46;29;2;1;14,5;2;22,56
2034-01-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;15.942,07;203;1;1;203;1;84,05
2034-01-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;CORPORATIVO;18.878,61;177;35;35;5,06;1;111,6
2034-01-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;50.921,8;1.497;153;76;9,78;2,01;34,3
2034-01-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;ESPORTIVO;6.349,92;15;3;3;5;1;393,49
2034-01-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;597,19;36;13;2;2,77;6,5;18,44
2034-01-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;OUTROS;879,79;40;10;10;4;1;24,97
2034-01-01 00:00:00.000;GOIÁS;NAO INFORMADO;GRANDE;CASAS-FIXAS;854,35;17;4;2;4,25;2;42,67
2034-01-01 00:00:00.000;GOIÁS;NAO INFORMADO;GRANDE;ENTRETENIMENTO;1.349,61;54;6;4;9;1,5;29,06
2034-01-01 00:00:00.000;GOIÁS;NAO INFORMADO;GRANDE;OUTROS;39,77;1;1;1;1;1;34,18
2034-01-01 00:00:00.000;GOIÁS;NAO INFORMADO;PEQUENO;CASAS-FIXAS;1.176,48;15;1;1;15;1;72,77
2034-01-01 00:00:00.000;GOIÁS;NAO INFORMADO;PEQUENO;CORPORATIVO;1.020,36;17;8;8;2,12;1;91,07
2034-01-01 00:00:00.000;GOIÁS;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;5.116,15;156;67;46;2,33;1,46;34,89
2034-01-01 00:00:00.000;GOIÁS;NAO INFORMADO;PEQUENO;ESPORTIVO;2.003,02;4;2;2;2;1;519,56
2034-01-01 00:00:00.000;GOIÁS;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;6,17;1;1;1;1;1;6,91
2034-01-01 00:00:00.000;GOIÁS;NAO INFORMADO;PEQUENO;OUTROS;84,97;4;3;3;1,33;1;35,77
2034-01-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;8.618,87;189;5;2;37,8;2,5;49,75
2034-01-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;7.933,82;679;7;4;97;1,75;11,03
2034-01-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;GRANDE;OUTROS;803,52;30;2;1;15;2;21,23
2034-01-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;23.078,05;322;1;1;322;1;71,58
2034-01-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;23.480,49;252;38;35;6,63;1,09;101,05
2034-01-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;78.650,57;2.378;177;79;13,44;2,24;33,15
2034-01-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;4.541,34;33;6;3;5,5;2;268,27
2034-01-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;847,17;46;16;2;2,88;8;13,97
2034-01-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;OUTROS;2.937,18;82;12;12;6,83;1;39,33
2034-01-01 00:00:00.000;INVÁLIDO;DIRETO;GRANDE;ENTRETENIMENTO;10.521,54;201;1;1;201;1;52,34
2034-01-01 00:00:00.000;INVÁLIDO;DIRETO;GRANDE;OUTROS;151,73;2;1;1;2;1;-70,96
2034-01-01 00:00:00.000;INVÁLIDO;DIRETO;PEQUENO;ENTRETENIMENTO;16.162,26;790;44;15;17,95;2,93;20
2034-01-01 00:00:00.000;INVÁLIDO;DIRETO;PEQUENO;NÃO CLASSIFICADO;397,68;6;1;1;6;1;81,15
2034-01-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;GRANDE;ENTRETENIMENTO;19.772,2;442;1;1;442;1;46,04
2034-01-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;GRANDE;OUTROS;666,39;5;1;1;5;1;147,54
2034-01-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;PEQUENO;CORPORATIVO;1.834,47;1;1;1;1;1;3.451,92
2034-01-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;34.938,56;1.733;46;16;37,67;2,88;20,6
2034-01-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;PEQUENO;ESPORTIVO;23,52;1;1;1;1;1;14,76
2034-01-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;482,97;9;1;1;9;1;62,07
2034-01-01 00:00:00.000;INVÁLIDO;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;7.829,83;183;1;1;183;1;44,17
2034-01-01 00:00:00.000;INVÁLIDO;MIDIA SOCIAL;GRANDE;OUTROS;81,03;2;1;1;2;1;41,26
2034-01-01 00:00:00.000;INVÁLIDO;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;15.641,17;730;43;15;16,98;2,87;21,88
2034-01-01 00:00:00.000;INVÁLIDO;NAO INFORMADO;GRANDE;ENTRETENIMENTO;769,52;17;1;1;17;1;48,66
2034-01-01 00:00:00.000;INVÁLIDO;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;1.548,06;78;26;12;3;2,17;22,17
2034-01-01 00:00:00.000;INVÁLIDO;NAO INFORMADO;PEQUENO;ESPORTIVO;10,7;1;1;1;1;1;15,58
2034-01-01 00:00:00.000;INVÁLIDO;PESQUISA ORGANICA;GRANDE;CORPORATIVO;5.875,29;3;2;1;1,5;2;2.442,18
2034-01-01 00:00:00.000;INVÁLIDO;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;14.325,75;308;1;1;308;1;50,36
2034-01-01 00:00:00.000;INVÁLIDO;PESQUISA ORGANICA;GRANDE;OUTROS;314,38;2;1;1;2;1;16,02
2034-01-01 00:00:00.000;INVÁLIDO;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;24.387,29;1.215;47;15;25,85;3,13;20,16
2034-01-01 00:00:00.000;INVÁLIDO;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;28,79;1;1;1;1;1;2,54
2034-01-01 00:00:00.000;INVÁLIDO;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;498,79;11;1;1;11;1;58,57
2034-01-01 00:00:00.000;MARANHÃO;DIRETO;GRANDE;CASAS-FIXAS;2.104,77;51;2;1;25,5;2;44,94
2034-01-01 00:00:00.000;MARANHÃO;DIRETO;GRANDE;ENTRETENIMENTO;47,41;5;1;1;5;1;11,96
2034-01-01 00:00:00.000;MARANHÃO;DIRETO;PEQUENO;CORPORATIVO;1.901,32;38;12;11;3,17;1,09;50,4
2034-01-01 00:00:00.000;MARANHÃO;DIRETO;PEQUENO;ENTRETENIMENTO;4.641,03;200;21;17;9,52;1,24;21,08
2034-01-01 00:00:00.000;MARANHÃO;DIRETO;PEQUENO;ESPORTIVO;474,15;5;2;2;2,5;1;125,22
2034-01-01 00:00:00.000;MARANHÃO;DIRETO;PEQUENO;OUTROS;130,52;5;3;3;1,67;1;33,27
2034-01-01 00:00:00.000;MARANHÃO;MIDIA PAGA;GRANDE;CASAS-FIXAS;4.420,72;106;4;1;26,5;4;35,73
2034-01-01 00:00:00.000;MARANHÃO;MIDIA PAGA;GRANDE;ENTRETENIMENTO;44,63;4;1;1;4;1;15,08
2034-01-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;CORPORATIVO;3.889,92;86;16;12;5,38;1,33;44,18
2034-01-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;10.952,43;493;26;19;18,96;1,37;22,55
2034-01-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;ESPORTIVO;2.735,98;29;3;3;9,67;1;98,31
2034-01-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;51,69;1;1;1;1;1;123,88
2034-01-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;OUTROS;718;26;3;3;8,67;1;31,83
2034-01-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;1.961,29;53;2;1;26,5;2;38,94
2034-01-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;32,54;4;1;1;4;1;6,96
2034-01-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;PEQUENO;CORPORATIVO;3.001,45;42;10;7;4,2;1,43;70,48
2034-01-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;4.771,31;189;22;18;8,59;1,22;23,08
2034-01-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;PEQUENO;ESPORTIVO;713,8;8;2;2;4;1;96,12
2034-01-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;PEQUENO;OUTROS;268,24;7;2;2;3,5;1;26,5
2034-01-01 00:00:00.000;MARANHÃO;NAO INFORMADO;GRANDE;CASAS-FIXAS;347,34;9;3;1;3;3;29,26
2034-01-01 00:00:00.000;MARANHÃO;NAO INFORMADO;PEQUENO;CORPORATIVO;80,77;7;4;3;1,75;1,33;27,2
2034-01-01 00:00:00.000;MARANHÃO;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;731,01;36;14;12;2,57;1,17;20,79
2034-01-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;2.730,61;76;4;1;19;4;43,43
2034-01-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;75;5;1;1;5;1;10,04
2034-01-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;1.929,69;54;12;10;4,5;1,2;31,51
2034-01-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;8.381,39;332;24;19;13,83;1,26;26,06
2034-01-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;1.947,1;18;3;3;6;1;113,14
2034-01-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;5,84;1;1;1;1;1;0,04
2034-01-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;OUTROS;557,76;18;2;2;9;1;40,11
2034-01-01 00:00:00.000;MATO GROSSO;DIRETO;GRANDE;CASAS-FIXAS;8,59;1;1;1;1;1;7,41
2034-01-01 00:00:00.000;MATO GROSSO;DIRETO;GRANDE;CORPORATIVO;8.695,93;45;2;2;22,5;1;196,28
2034-01-01 00:00:00.000;MATO GROSSO;DIRETO;GRANDE;ENTRETENIMENTO;15.744,93;520;36;1;14,44;36;28,3
2034-01-01 00:00:00.000;MATO GROSSO;DIRETO;PEQUENO;CASAS-FIXAS;1.122,49;166;1;1;166;1;7,03
2034-01-01 00:00:00.000;MATO GROSSO;DIRETO;PEQUENO;CORPORATIVO;3.308,07;44;10;9;4,4;1,11;105,43
2034-01-01 00:00:00.000;MATO GROSSO;DIRETO;PEQUENO;ENTRETENIMENTO;10.863,23;266;32;18;8,31;1,78;35,71
2034-01-01 00:00:00.000;MATO GROSSO;DIRETO;PEQUENO;OUTROS;1.790,42;18;4;4;4,5;1;112,69
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;GRANDE;CASAS-FIXAS;44,07;3;1;1;3;1;36,05
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;GRANDE;CORPORATIVO;12.648,87;95;2;2;47,5;1;119,12
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;GRANDE;ENTRETENIMENTO;32.967,56;1.122;36;1;31,17;36;28,9
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;PEQUENO;CASAS-FIXAS;2.802,57;350;1;1;350;1;7,6
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;PEQUENO;CORPORATIVO;8.080,02;93;11;10;8,45;1,1;105,07
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;21.119,16;557;30;16;18,57;1,88;36
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;33,31;6;1;1;6;1;8,51
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;PEQUENO;OUTROS;5.697,86;51;5;5;10,2;1;121,27
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;47,27;1;1;1;1;1;23,77
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;GRANDE;CORPORATIVO;4.257,21;46;2;2;23;1;176,43
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;12.923,98;459;35;1;13,11;35;26,9
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;1.347,76;180;1;1;180;1;8,28
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;PEQUENO;CORPORATIVO;4.491,18;48;11;10;4,36;1,1;90,71
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;9.699,68;267;28;16;9,54;1,75;31,33
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;25,99;4;1;1;4;1;4,83
2034-01-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;PEQUENO;OUTROS;2.900,94;25;2;2;12,5;1;106,79
2034-01-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;GRANDE;CORPORATIVO;3.884,82;5;2;2;2,5;1;574,4
2034-01-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;GRANDE;ENTRETENIMENTO;1.090,43;39;21;1;1,86;21;25,67
2034-01-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;PEQUENO;CASAS-FIXAS;175,41;21;1;1;21;1;8,55
2034-01-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;PEQUENO;CORPORATIVO;755,81;6;5;4;1,2;1,25;125,39
2034-01-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;1.161,54;34;13;11;2,62;1,18;38,02
2034-01-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;3,67;1;1;1;1;1;8,86
2034-01-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;PEQUENO;OUTROS;227,13;2;1;1;2;1;116,73
2034-01-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;0,42;1;1;1;1;1;11,98
2034-01-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;GRANDE;CORPORATIVO;14.559,02;80;2;2;40;1;216,66
2034-01-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;22.800,89;763;35;1;21,8;35;29,82
2034-01-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;1.891,28;269;1;1;269;1;6,97
2034-01-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;8.521,66;78;10;9;7,8;1,11;96,23
2034-01-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;14.054,05;401;27;16;14,85;1,69;31,34
2034-01-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;16,59;4;1;1;4;1;7,44
2034-01-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;PEQUENO;OUTROS;4.539,23;40;5;5;8;1;91,86
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;GRANDE;CASAS-FIXAS;827,45;26;1;1;26;1;30,06
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;GRANDE;CORPORATIVO;194,03;15;1;1;15;1;13
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;GRANDE;ENTRETENIMENTO;534,52;28;2;1;14;2;19,24
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;PEQUENO;CORPORATIVO;1.504,3;47;14;5;3,36;2,8;42,44
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;PEQUENO;ENTRETENIMENTO;14.653,91;541;49;23;11,04;2,13;28,22
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;PEQUENO;NÃO CLASSIFICADO;76,15;5;1;1;5;1;19,33
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;GRANDE;CASAS-FIXAS;2.192,07;71;1;1;71;1;35,37
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;GRANDE;CORPORATIVO;424,65;26;1;1;26;1;15,1
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;GRANDE;ENTRETENIMENTO;1.321,1;68;2;1;34;2;17,74
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;PEQUENO;CORPORATIVO;6.770,08;115;21;7;5,48;3;51,27
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;29.883,02;1.299;50;22;25,98;2,27;21,88
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;39,51;13;2;2;6,5;1;11,03
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;663,29;20;1;1;20;1;37,49
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;GRANDE;CORPORATIVO;242,02;16;1;1;16;1;14,31
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;459,13;25;2;1;12,5;2;22,27
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;PEQUENO;CORPORATIVO;3.334,06;52;17;8;3,06;2,12;69,02
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;13.548,64;536;49;21;10,94;2,33;22,71
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;128,56;9;1;1;9;1;12,65
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;GRANDE;CASAS-FIXAS;39,06;3;1;1;3;1;35,45
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;GRANDE;CORPORATIVO;13,41;2;1;1;2;1;18,52
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;GRANDE;ENTRETENIMENTO;10,16;3;1;1;3;1;25,55
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;PEQUENO;CORPORATIVO;536,76;5;4;3;1,25;1,33;78,3
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;1.645,93;62;25;15;2,48;1,67;20,21
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;14,56;1;1;1;1;1;12,82
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;1.502,05;50;1;1;50;1;24,5
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;GRANDE;CORPORATIVO;311,55;18;1;1;18;1;15,46
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;751,5;44;2;1;22;2;20,42
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;4.242,63;74;16;7;4,62;2,29;60,8
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;21.541,79;937;47;23;19,94;2,04;22,81
2034-01-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;111,91;8;1;1;8;1;20,46
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;GRANDE;CASAS-FIXAS;237.688,55;5.822;78;13;74,64;6;42,34
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;GRANDE;CORPORATIVO;412,56;32;3;2;10,67;1,5;13,62
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;GRANDE;ENTRETENIMENTO;412.759,39;8.509;228;29;37,32;7,86;49,19
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;GRANDE;ESPORTIVO;8.683,89;70;7;2;10;3,5;117,49
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;GRANDE;OUTROS;93.127,52;256;6;4;42,67;1,5;338,35
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;PEQUENO;CASAS-FIXAS;7.372,64;368;19;7;19,37;2,71;21,27
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;PEQUENO;CORPORATIVO;53.066,53;877;169;126;5,19;1,34;63,09
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;PEQUENO;ENTRETENIMENTO;387.061,57;13.989;1.158;549;12,08;2,11;27,51
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;PEQUENO;ESPORTIVO;17.597,1;389;35;32;11,11;1,09;47,2
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;PEQUENO;NÃO CLASSIFICADO;7.673,77;144;23;20;6,26;1,15;46,63
2034-01-01 00:00:00.000;MINAS GERAIS;DIRETO;PEQUENO;OUTROS;24.876,38;577;79;51;7,3;1,55;40,74
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;GRANDE;CASAS-FIXAS;549.598,91;13.410;85;13;157,76;6,54;40,92
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;GRANDE;CORPORATIVO;682,07;51;3;2;17;1,5;15,06
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;GRANDE;ENTRETENIMENTO;945.703,46;18.876;243;31;77,68;7,84;50,42
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;GRANDE;ESPORTIVO;12.172,18;165;9;2;18,33;4,5;91,62
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;GRANDE;OUTROS;187.221,02;572;6;4;95,33;1,5;312,17
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;PEQUENO;CASAS-FIXAS;17.120,75;881;22;7;40,05;3,14;19,43
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;PEQUENO;CORPORATIVO;147.369,5;1.957;225;156;8,7;1,44;76,54
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;867.651,26;31.666;1.312;611;24,14;2,15;27,5
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;PEQUENO;ESPORTIVO;42.880,45;907;39;35;23,26;1,11;46,61
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;15.897,3;301;30;24;10,03;1,25;47,8
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA PAGA;PEQUENO;OUTROS;55.163,55;1.354;102;70;13,27;1,46;40,22
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;237.802,5;5.742;78;13;73,62;6;40,84
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA SOCIAL;GRANDE;CORPORATIVO;516,8;32;3;2;10,67;1,5;17,77
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;412.527,53;8.292;230;30;36,05;7,67;50,58
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA SOCIAL;GRANDE;ESPORTIVO;6.302,25;73;6;2;12,17;3;94,38
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA SOCIAL;GRANDE;OUTROS;89.241,91;254;5;4;50,8;1,25;360,57
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;6.430,83;325;20;7;16,25;2,86;20,04
2034-01-01 00:00:00.000;MINAS GERAIS;MIDIA SOCIAL;PEQUENO;CORPORATIVO;60.141,93;877;171;120;5,13;1,42;69,37
